latitude,longitude,time,parent,selfid
49.7304201,17.29888811,1450793138043,5947,23987
49.55194793,17.33755326,1449965832749,5792,23988
49.53844994,17.31228787,1451237458653,7700,23989
49.61641123,17.33206947,1451441879585,16795,23990
49.61641123,17.33206947,1450047134674,8663,23991
49.7304201,17.29888811,1450407374849,12878,23992
49.7304201,17.29888811,1451040739490,7241,23993
49.61602816,17.33294117,1450830455876,6078,23994
49.61469808,17.19952966,1450893844786,1020,23995
49.75398187,17.29603562,1451335486777,11134,23996
49.5726616,17.18097149,1450788376211,8980,23997
49.54927701,17.33043431,1450191788072,4588,23998
49.71629034,17.22412016,1451080765750,21581,23999
49.57615988,17.12047206,1449689282952,14128,24000
49.57982843,17.44884189,1449250603506,21705,24001
49.70119478,17.07614821,1449810343284,8119,24002
49.64113021,17.17649873,1451025155484,7698,24003
49.53970318,17.25381856,1449832739932,295,24004
49.69150313,17.15381672,1450126257874,12819,24005
49.57615904,17.12047159,1449835875400,20197,24006
49.61602816,17.33294117,1449718436177,853,24007
49.77098125,17.37717972,1451120233312,14098,24008
49.57982843,17.44884189,1451485181930,18267,24009
49.57854158,17.07701265,1450780781996,11142,24010
49.63411478,17.27865652,1449643303412,5389,24011
49.53783045,17.31083657,1451224117462,12068,24012
49.56933352,17.23182355,1449014160151,2488,24013
49.61469808,17.19952966,1449569892063,2932,24014
49.49804993,17.33313888,1450005409324,4256,24015
49.61122597,17.28735219,1449011472240,7106,24016
49.66894612,17.17331878,1450527374001,21259,24017
49.5724534,17.38114513,1449970017249,16052,24018
49.5839682,17.29406088,1449649937793,15942,24019
49.63411478,17.27865652,1451215714083,8364,24020
49.593847,17.25087033,1449652875147,15056,24021
49.59699313,17.32364725,1451532966966,11140,24022
49.49804894,17.33314617,1450956461344,3237,24023
49.61469808,17.19952966,1451268381939,18307,24024
49.65048247,17.32386363,1449442202627,22674,24025
49.593847,17.25087033,1449043267076,20791,24026
49.61469808,17.19952966,1450743269227,23238,24027
49.7304201,17.29888811,1449898982118,12167,24028
49.58263001,17.41112853,1449900498328,10002,24029
49.79642335,17.2227568,1451540307367,4816,24030
49.70119478,17.07614821,1450470863234,13658,24031
49.7304201,17.29888811,1449862772973,12220,24032
49.56894448,17.23539646,1450364041507,11473,24033
49.53622851,17.19351925,1450422662679,4872,24034
49.593847,17.25087033,1450302554201,7122,24035
49.56894448,17.23539646,1450507193925,21601,24036
49.5550638,17.13184758,1450948516935,456,24037
49.56894448,17.23539646,1450510549242,22641,24038
49.7304201,17.29888811,1449145043246,10168,24039
49.62290942,17.2945283,1449041008893,12746,24040
49.7304201,17.29888811,1451618718962,17838,24041
49.64985013,17.32240126,1449532800537,13287,24042
49.61602816,17.33294117,1451195208274,10626,24043
49.64920383,17.07881925,1451344719992,9575,24044
49.61358746,17.33398496,1449058996223,16725,24045
49.61469808,17.19952966,1451500903803,19638,24046
49.69156174,17.22503589,1450573926365,8687,24047
49.53783045,17.31083657,1450129072705,2666,24048
49.61602816,17.33294117,1450034108268,2144,24049
49.55843563,17.1357204,1450691710323,1512,24050
49.77089833,17.12143629,1450663919990,212,24051
49.53329162,17.25216387,1449828729790,9776,24052
49.57917436,17.07843508,1449463740269,23572,24053
49.59699313,17.32364725,1450549626976,21276,24054
49.61602816,17.33294117,1450933704062,16156,24055
49.57279829,17.29551085,1450783407118,20854,24056
49.55694173,17.24889065,1450962619928,8015,24057
49.54930261,17.37426545,1450410827607,7783,24058
49.58983072,17.29230394,1450214018816,13517,24059
49.57982843,17.44884189,1451535332494,10843,24060
49.72306196,17.29899968,1450005657142,13715,24061
49.55194793,17.33755326,1450521172067,21090,24062
49.61602662,17.33294802,1449574930802,21505,24063
49.60523629,17.34348717,1451245855262,14969,24064
49.57982843,17.44884189,1451072273480,7374,24065
49.67273105,17.32603949,1450271123725,8246,24066
49.60925801,17.25911356,1451208292247,8023,24067
49.61469808,17.19952966,1449511155033,22161,24068
49.57982843,17.44884189,1448985610967,11149,24069
49.57854158,17.07701265,1449838688064,5112,24070
49.61469808,17.19952966,1449408971516,19830,24071
49.53783045,17.31083657,1450512878122,9939,24072
49.59420089,17.36397505,1449948687844,20265,24073
49.58740676,17.24423214,1450385179264,13015,24074
49.62754607,17.40253094,1449797204166,3400,24075
49.66863469,17.31718225,1450433024957,12608,24076
49.55686358,17.3600594,1451373519008,17111,24077
49.60832502,17.26003078,1449195416630,22441,24078
49.7304201,17.29888811,1450306514003,10091,24079
49.64070211,17.21214539,1450722819487,9005,24080
49.53783045,17.31083657,1450374134420,14417,24081
49.62754607,17.40253094,1450592242571,3075,24082
49.65048247,17.32386363,1449232818807,12898,24083
49.61469808,17.19952966,1450636494089,2137,24084
49.70581188,17.01952442,1451134715352,4545,24085
49.70581188,17.01952442,1449707158043,23782,24086
49.62290942,17.2945283,1450591548922,20099,24087
49.59132664,17.29054354,1451366616415,1558,24088
49.55686358,17.3600594,1450347346921,18567,24089
49.61602816,17.33294117,1450670338884,7472,24090
49.58983072,17.29230394,1450252003976,14739,24091
49.63220265,17.05628402,1448968223236,20875,24092
49.57982843,17.44884189,1451289470196,7435,24093
49.56555975,17.26198433,1449100799044,692,24094
49.55426077,17.23625299,1448986615855,17198,24095
49.61469808,17.19952966,1450636746226,14870,24096
49.58983072,17.29230394,1448990270550,10560,24097
49.62754607,17.40253094,1449699781349,6246,24098
49.58983072,17.29230394,1451433391693,12956,24099
49.63220265,17.05628402,1449400828096,2178,24100
49.78752577,17.06261024,1450915511692,23708,24101
49.7304201,17.29888811,1450061771612,6735,24102
49.56714914,17.41147382,1451362128885,23944,24103
49.62252796,17.08750617,1450133943616,19929,24104
49.593847,17.25087033,1448958500892,13735,24105
49.70119478,17.07614821,1449755828935,3199,24106
49.57844962,17.48355122,1449161100381,21744,24107
49.56714914,17.41147382,1449629978557,4932,24108
49.61469808,17.19952966,1449736937297,21756,24109
49.66687379,17.10640902,1450111935128,6240,24110
49.7304201,17.29888811,1449939135644,18173,24111
49.60211215,17.06539245,1449887001471,15004,24112
49.62081804,17.36129656,1450136483025,20723,24113
49.57854158,17.07701265,1450516189986,21839,24114
49.593847,17.25087033,1449609191947,11593,24115
49.57854839,17.48346847,1449253599405,11005,24116
49.614749,17.22684209,1450033474263,18980,24117
49.593847,17.25087033,1449956766509,6924,24118
49.69156327,17.22502946,1449404175826,5441,24119
49.57854839,17.48346847,1449935658529,14868,24120
49.57854839,17.48346847,1449902689622,13158,24121
49.66863469,17.31718225,1449896368841,17148,24122
49.56153651,17.09991956,1449929754467,21669,24123
49.59116349,17.36230768,1450414100638,16425,24124
49.70538817,17.3915934,1449056535437,13219,24125
49.66863469,17.31718225,1450665413015,9576,24126
49.59416867,17.2202292,1451125940418,17857,24127
49.6072716,17.06956037,1450507177442,1255,24128
49.593847,17.25087033,1451000532527,1876,24129
49.77089833,17.12143629,1450531812216,11177,24130
49.55194793,17.33755326,1450908206419,770,24131
49.614749,17.22684209,1450824661056,10380,24132
49.61839595,17.20036727,1450561145018,16810,24133
49.78752577,17.06261024,1449684700315,6712,24134
49.67042294,17.31262086,1449654279708,8643,24135
49.76143231,17.11886154,1450597870018,7992,24136
49.614749,17.22684209,1449978006953,22930,24137
49.56847615,17.29269126,1451291549312,16302,24138
49.59699313,17.32364725,1450130667575,4396,24139
49.58330505,17.30449109,1451314122260,6436,24140
49.77089833,17.12143629,1449049027475,8295,24141
49.593847,17.25087033,1451290660216,4159,24142
49.57279829,17.29551085,1449995752821,9508,24143
49.72126903,17.16181672,1451338721031,271,24144
49.56302632,17.2364145,1450410432629,7298,24145
49.56894448,17.23539646,1450761057334,6518,24146
49.55194793,17.33755326,1450852991577,6878,24147
49.70707918,17.0182974,1449560686041,759,24148
49.60188114,17.08265876,1451350610303,1833,24149
49.56714914,17.41147382,1451588396776,13780,24150
49.57827367,17.2240142,1449581663729,115,24151
49.61602816,17.33294117,1450061390051,558,24152
49.57827367,17.2240142,1449783828586,8436,24153
49.593847,17.25087033,1449689014568,24035,24154
49.64006694,17.21069894,1450536654998,7987,24155
49.58701649,17.15758483,1449850358344,20828,24156
49.64985013,17.32240126,1450457185393,6664,24157
49.66971645,17.34943615,1451580940987,19618,24158
49.53622851,17.19351925,1450231804898,1945,24159
49.7304201,17.29888811,1449837384438,9765,24160
49.64113021,17.17649873,1451273516281,4443,24161
49.56153651,17.09991956,1451157466187,9573,24162
49.68401734,17.2204116,1449448755470,1139,24163
49.593847,17.25087033,1450805626093,22530,24164
49.68611148,17.27257964,1450798055599,21798,24165
49.57203316,17.17953514,1450850541596,12588,24166
49.59315637,17.12606863,1450520755043,11636,24167
49.6186767,17.20037213,1450731918042,1000,24168
49.66894612,17.17331878,1449220190798,22550,24169
49.54863385,17.11504607,1450659072181,17473,24170
49.7304201,17.29888811,1450637488796,15826,24171
49.62754607,17.40253094,1451495496503,6099,24172
49.593847,17.25087033,1451585101850,4030,24173
49.54104472,17.42697255,1449676087619,20071,24174
49.60211215,17.06539245,1449801474520,10959,24175
49.62416139,17.36798222,1451523282025,18292,24176
49.70914413,17.39456833,1449306890652,10653,24177
49.68401734,17.2204116,1451504629718,835,24178
49.60211215,17.06539245,1449575801265,2253,24179
49.60211215,17.06539245,1449581649388,20010,24180
49.5726616,17.18097149,1450878900226,11338,24181
49.67441218,17.38094246,1451193795221,4505,24182
49.64113021,17.17649873,1450255110731,19101,24183
49.77052176,17.11089371,1450962435245,8314,24184
49.593847,17.25087033,1450627758893,19,24185
49.53622851,17.19351925,1449053237836,20311,24186
49.54104472,17.42697255,1450181799587,17555,24187
49.63667206,17.36396454,1450920445612,5890,24188
49.81624027,17.17967469,1449098147986,19595,24189
49.60211092,17.06539889,1450776640956,9616,24190
49.53997546,17.25924652,1450933266270,12927,24191
49.6205809,17.36427121,1450005009435,10797,24192
49.593847,17.25087033,1449282275285,14179,24193
49.63807124,17.27738769,1450716811336,6799,24194
49.593847,17.25087033,1451539438705,13926,24195
49.46106212,17.28794662,1450725700769,12462,24196
49.58740676,17.24423214,1450699307231,7904,24197
49.57049769,17.25387432,1450901844763,19344,24198
49.57911491,17.29491062,1450819319830,3925,24199
49.57917436,17.07843508,1449339098616,15856,24200
49.73700937,17.29959729,1451152219480,23306,24201
49.64985013,17.32240126,1449723735564,13820,24202
49.638704,17.27884307,1448990942573,9273,24203
49.59277569,17.28454793,1449191803941,106,24204
49.57049769,17.25387432,1449587613280,20714,24205
49.5960463,17.67219303,1450893660568,1200,24206
49.61469808,17.19952966,1449045006254,14885,24207
49.63667206,17.36396454,1449327960904,4427,24208
49.6228717,17.36773058,1449055375424,21367,24209
49.6228717,17.36773058,1449812616415,9931,24210
49.61358746,17.33398496,1449304598810,21425,24211
49.59420089,17.36397505,1450246672868,4413,24212
49.57827367,17.2240142,1449046274018,22029,24213
49.64000205,17.31901239,1449184301026,22834,24214
49.59420089,17.36397505,1449359396665,15074,24215
49.71049512,16.98621418,1449885736797,858,24216
49.57854839,17.48346847,1451494031400,16341,24217
49.60211215,17.06539245,1450594907837,3793,24218
49.57854839,17.48346847,1450891068357,24216,24219
49.60211215,17.06539245,1450637186807,10249,24220
49.7104969,16.98620862,1451293288145,8576,24221
49.69626502,17.2417181,1450149477974,23997,24222
49.66863469,17.31718225,1451238976403,6647,24223
49.54390471,17.4235578,1449398833869,7841,24224
49.5397022,17.25382543,1449769558759,5692,24225
49.57535799,17.27887614,1449666843602,24090,24226
49.53970318,17.25381856,1449516995037,21648,24227
49.593847,17.25087033,1450357416590,12204,24228
49.54653741,17.1039752,1449978551196,2794,24229
49.64000205,17.31901239,1450359409877,19664,24230
49.54104472,17.42697255,1450231813541,3757,24231
49.77089625,17.12144227,1450254640417,6255,24232
49.593847,17.25087033,1449686264976,3291,24233
49.62754607,17.40253094,1449269881040,11440,24234
49.53783045,17.31083657,1450819062392,16356,24235
49.63807124,17.27738769,1450481504682,23235,24236
49.593847,17.25087033,1450440969576,16667,24237
49.57567916,17.12160546,1451084919294,15203,24238
49.593847,17.25087033,1449799112142,22866,24239
49.59254883,17.32419496,1450991720829,17264,24240
49.58334103,17.29574323,1450947764227,14318,24241
49.63281783,17.39418725,1450507979603,13815,24242
49.60211215,17.06539245,1450047121743,15726,24243
49.57854374,17.05007995,1451214539798,8781,24244
49.7304201,17.29888811,1451311001172,6945,24245
49.53782918,17.31084385,1450018823974,405,24246
49.81624027,17.17967469,1449827777137,12170,24247
49.49804993,17.33313888,1450147789807,16192,24248
49.70119478,17.07614821,1449932315321,10113,24249
49.66863469,17.31718225,1450345730955,437,24250
49.69150313,17.15381672,1450955506178,3348,24251
49.76404811,17.24094517,1450606936260,2677,24252
49.51834167,17.25395974,1449200991135,19576,24253
49.69164911,17.00713141,1449803700580,12005,24254
49.61469808,17.19952966,1449456710589,23936,24255
49.71169817,17.07536319,1449237897879,1436,24256
49.55572182,17.3598315,1450333957291,5691,24257
49.53622851,17.19351925,1449970916591,1539,24258
49.64985013,17.32240126,1449424467740,23238,24259
49.60772611,17.23385914,1451617145270,13849,24260
49.61198076,17.23553282,1450798831032,8899,24261
49.51834167,17.25395974,1451589038663,13221,24262
49.53970318,17.25381856,1450939913502,11464,24263
49.64985013,17.32240126,1449144809876,10154,24264
49.61469808,17.19952966,1451439923195,3687,24265
49.69156327,17.22502946,1450943889536,4327,24266
49.62307348,17.0907463,1449002414373,21438,24267
49.58209882,17.41133712,1450544603058,22311,24268
49.53970318,17.25381856,1450523007743,8923,24269
49.5929452,17.32351105,1450807475653,1377,24270
49.55194667,17.33756011,1450347015695,8184,24271
49.593847,17.25087033,1448956737549,7722,24272
49.78752577,17.06261024,1450375371053,13527,24273
49.66863469,17.31718225,1451515365632,21147,24274
49.64006694,17.21069894,1450141541351,20810,24275
49.54930261,17.37426545,1450829908032,17335,24276
49.60211215,17.06539245,1450148731439,8208,24277
49.60772611,17.23385914,1450370941289,22454,24278
49.59458983,17.36486011,1450045807836,1491,24279
49.76820338,17.1964727,1449330661077,6322,24280
49.51834167,17.25395974,1450651321342,18589,24281
49.593847,17.25087033,1449130745563,8164,24282
49.66863469,17.31718225,1449490566603,17671,24283
49.61469683,17.19953653,1449555214144,22137,24284
49.7304201,17.29888811,1450299326355,18690,24285
49.593847,17.25087033,1449561210437,8345,24286
49.64358243,17.1433733,1450091613599,13780,24287
49.66777092,17.23619436,1449191179098,10737,24288
49.62329548,17.09103015,1450161343297,23563,24289
49.61469683,17.19953653,1450975296379,22125,24290
49.7304201,17.29888811,1449530466149,4134,24291
49.593847,17.25087033,1450854545620,14500,24292
49.56714914,17.41147382,1450468083287,7317,24293
49.55686203,17.36006624,1449597806296,3594,24294
49.62817298,17.40400251,1450241973290,19040,24295
49.593847,17.25087033,1449563023973,10035,24296
49.66863469,17.31718225,1449571136564,6691,24297
49.73780655,17.26086535,1450573773647,15507,24298
49.593847,17.25087033,1451329067566,11306,24299
49.593847,17.25087033,1449916722427,7761,24300
49.64006694,17.21069894,1449180485314,11298,24301
49.59699313,17.32364725,1449070635880,11836,24302
49.74149402,17.29709345,1451309427132,621,24303
49.52832238,17.23857288,1450210093493,23308,24304
49.56714914,17.41147382,1448961002466,6048,24305
49.54653866,17.10396834,1451585821233,11376,24306
49.75333425,17.2945745,1449134530404,11547,24307
49.61469808,17.19952966,1450213659320,15565,24308
49.64089905,17.26840007,1449404896476,15803,24309
49.74145926,17.29728657,1451143710318,77,24310
49.69156327,17.22502946,1451398119145,16010,24311
49.638704,17.27884307,1449484161487,7988,24312
49.68044763,17.03812823,1450856944078,5729,24313
49.55843563,17.1357204,1449277937767,11795,24314
49.64358243,17.1433733,1449267370720,6611,24315
49.57203316,17.17953514,1449301302635,8600,24316
49.61259978,17.20267429,1451020609743,22389,24317
49.53622851,17.19351925,1449873594585,21393,24318
49.57279675,17.29551769,1451249224120,6307,24319
49.53970318,17.25381856,1451231062858,11703,24320
49.63040013,17.32806647,1449904333078,9908,24321
49.53622726,17.19352611,1449521671681,12061,24322
49.83776228,17.04994854,1451022536168,13964,24323
49.63667206,17.36396454,1450164578288,9547,24324
49.46106113,17.28795391,1451492006162,7682,24325
49.61469808,17.19952966,1451162433076,20692,24326
49.79902642,17.12085367,1451109461978,3173,24327
49.59315637,17.12606863,1449908628859,2014,24328
49.64358243,17.1433733,1450847493092,23429,24329
49.79902642,17.12085367,1450891270793,15933,24330
49.60322898,17.08214913,1449602406632,4373,24331
49.69245935,17.00171177,1451260649974,3173,24332
49.64000205,17.31901239,1450090847746,4628,24333
49.58733621,17.39044075,1450291836818,7412,24334
49.5788986,17.22296308,1450037236503,2596,24335
49.60211215,17.06539245,1449773957578,16470,24336
49.60322898,17.08214913,1450981565598,10543,24337
49.57226906,17.18484314,1449565483105,2972,24338
49.79902642,17.12085367,1450419661082,7926,24339
49.73041786,17.29894439,1450183828614,23307,24340
49.5720319,17.179542,1450093477800,23420,24341
49.58733621,17.39044075,1450068803716,10912,24342
49.60331463,17.06203181,1449158856809,22782,24343
49.71877488,17.08370196,1451425867150,52,24344
49.64985013,17.32240126,1449115100822,841,24345
49.61602816,17.33294117,1449517459159,2333,24346
49.63220265,17.05628402,1450293992738,5921,24347
49.59747237,17.32686103,1450094485776,14799,24348
49.593847,17.25087033,1450979652376,17148,24349
49.66863469,17.31718225,1451565711744,22072,24350
49.66852695,16.9575804,1450731210923,1352,24351
49.63667206,17.36396454,1449936778774,9550,24352
49.60188114,17.08265876,1451549777052,8166,24353
49.5933815,17.12666656,1450553641130,9995,24354
49.61469808,17.19952966,1450088908415,2784,24355
49.68610965,17.27258648,1449090444731,22902,24356
49.57429336,17.25758665,1449789095322,20879,24357
49.71595636,16.97015114,1450772978999,15767,24358
49.5850636,17.05735303,1449179064476,1798,24359
49.69439749,17.24328672,1451616422579,1114,24360
49.57932632,17.47665091,1450957922033,12560,24361
49.55843563,17.1357204,1450488967908,17398,24362
49.72126903,17.16181672,1450211382870,12658,24363
49.60211215,17.06539245,1449769376183,6491,24364
49.75923179,17.23473302,1449063422156,24245,24365
49.58189399,17.48416457,1449815168478,20244,24366
49.69439749,17.24328672,1449614773330,982,24367
49.60188114,17.08265876,1450959647287,24195,24368
49.63040013,17.32806647,1449154641388,6778,24369
49.64006694,17.21069894,1450466302152,5787,24370
49.62064835,17.36181366,1450752577343,11110,24371
49.61469808,17.19952966,1450407084146,656,24372
49.65048247,17.32386363,1450675753556,328,24373
49.68087629,17.12031478,1451036516001,9274,24374
49.57203316,17.17953514,1450998862490,12680,24375
49.638704,17.27884307,1449296322174,10373,24376
49.46639903,17.29216579,1449430895606,6793,24377
49.64985013,17.32240126,1451191600792,8567,24378
49.7304201,17.29888811,1449219456504,3267,24379
49.71629034,17.22412016,1449407436343,35,24380
49.61602816,17.33294117,1450853494684,18345,24381
49.54512085,17.10405302,1449222410469,23195,24382
49.52832238,17.23857288,1451417641340,431,24383
49.71595636,16.97015114,1451621654923,18095,24384
49.593847,17.25087033,1449438092832,8659,24385
49.71595636,16.97015114,1449351230826,15916,24386
49.61602816,17.33294117,1451118417828,11907,24387
49.61602816,17.33294117,1450825017395,23816,24388
49.57184511,17.41651095,1449207274542,17394,24389
49.56714914,17.41147382,1449563887470,8587,24390
49.593847,17.25087033,1449126451006,20083,24391
49.77089833,17.12143629,1451100585658,22453,24392
49.72184097,17.30057235,1449272546792,4068,24393
49.65048247,17.32386363,1449132566492,8163,24394
49.66863469,17.31718225,1450340940439,20963,24395
49.74163569,17.32352664,1449099121611,12294,24396
49.46968533,17.28574896,1449609107867,15370,24397
49.7304201,17.29888811,1449664850505,5800,24398
49.75333635,17.29456809,1450227182145,8602,24399
49.57315464,17.11637134,1449645839049,10434,24400
49.54594085,17.44887183,1448984951832,23147,24401
49.57279829,17.29551085,1449374182946,23680,24402
49.57917436,17.07843508,1451618677051,5438,24403
49.71769803,16.97267728,1449076299936,1504,24404
49.66863469,17.31718225,1450447137788,4637,24405
49.61602816,17.33294117,1449383874761,13994,24406
49.57854839,17.48346847,1449286258640,23344,24407
49.66863469,17.31718225,1450016320573,16434,24408
49.52832335,17.23856602,1450847333712,8951,24409
49.61469808,17.19952966,1449786731941,9175,24410
49.69600278,17.20600616,1449339361345,12299,24411
49.7304201,17.29888811,1450088269829,23317,24412
49.59420089,17.36397505,1451102226610,15491,24413
49.64985013,17.32240126,1450810092815,12352,24414
49.68611148,17.27257964,1450000664520,18661,24415
49.56714914,17.41147382,1450925119562,9072,24416
49.71595636,16.97015114,1451331549890,11749,24417
49.61602816,17.33294117,1449639533682,7184,24418
49.61490851,17.25755988,1451224543482,16759,24419
49.54104472,17.42697255,1451151750202,16716,24420
49.57203316,17.17953514,1449483914961,12989,24421
49.71595636,16.97015114,1449550360518,23027,24422
49.57854839,17.48346847,1449176222664,19649,24423
49.68611148,17.27257964,1450735108423,1318,24424
49.48867497,17.2700002,1451199275598,3990,24425
49.60211215,17.06539245,1450167869087,2938,24426
49.6748613,17.04499484,1450081777197,10832,24427
49.68611148,17.27257964,1450188624117,4254,24428
49.59420089,17.36397505,1449308393903,9508,24429
49.66687531,17.10640259,1450540390514,13238,24430
49.64985013,17.32240126,1450022038393,4642,24431
49.593847,17.25087033,1449678142200,23740,24432
49.68611148,17.27257964,1451298454265,17845,24433
49.593847,17.25087033,1450067355200,2969,24434
49.68611148,17.27257964,1450699535931,6019,24435
49.78215308,17.1918848,1451061131510,737,24436
49.55194793,17.33755326,1449592735272,2952,24437
49.53622851,17.19351925,1450312668922,5725,24438
49.5726616,17.18097149,1449644675200,16484,24439
49.64985013,17.32240126,1451045478273,13131,24440
49.54104472,17.42697255,1451583964423,24164,24441
49.64985013,17.32240126,1450489185583,1445,24442
49.62355588,17.18209463,1451140673228,2480,24443
49.68611148,17.27257964,1450758836843,4106,24444
49.60198917,17.36383402,1450413573686,8082,24445
49.81689702,17.18113137,1450849616886,9748,24446
49.75235603,17.23143316,1449310216131,6811,24447
49.75331555,17.30534486,1449395249141,5607,24448
49.65048247,17.32386363,1449231296927,7598,24449
49.62355588,17.18209463,1449896655145,15983,24450
49.54104472,17.42697255,1450660326530,2532,24451
49.79902642,17.12085367,1449247771507,22134,24452
49.59384812,17.25087081,1448957609775,3625,24453
49.61602816,17.33294117,1449576953551,10098,24454
49.68611148,17.27257964,1448979804917,5228,24455
49.60211215,17.06539245,1449446059328,19871,24456
49.68611148,17.27257964,1450544080743,2877,24457
49.46240273,17.29011817,1450937726772,18995,24458
49.70914413,17.39456833,1449909324062,12439,24459
49.54104585,17.42697261,1450092853739,3129,24460
49.58263001,17.41112853,1450424516490,19174,24461
49.6080147,17.22304113,1450781173952,334,24462
49.59108703,17.22012817,1449887592151,3728,24463
49.63928829,17.31719201,1449457413151,19953,24464
49.76404811,17.24094517,1450430327015,12949,24465
49.57203316,17.17953514,1451279353672,12723,24466
49.79902849,17.12084812,1450096443922,23105,24467
49.64985013,17.32240126,1449335320058,7296,24468
49.71572333,17.25956154,1451195482970,10865,24469
49.58055374,17.27458072,1451386860488,3037,24470
49.75333635,17.29456809,1449824786486,23286,24471
49.64985013,17.32240126,1450962001661,16329,24472
49.76404602,17.24095158,1450295081246,19459,24473
49.67441063,17.38094932,1449523543682,21282,24474
49.79902849,17.12084812,1450990387257,18727,24475
49.57632996,17.29687019,1449383732326,10528,24476
49.55194793,17.33755326,1451410463086,21101,24477
49.59315637,17.12606863,1449316882558,20969,24478
49.7169342,17.22557468,1451064752524,5898,24479
49.58804191,17.18045921,1450664682072,17481,24480
49.5971905,17.27460356,1449534805929,11963,24481
49.59315513,17.12607506,1450708551245,2695,24482
49.54104472,17.42697255,1450646833139,1985,24483
49.593847,17.25087033,1449915422966,7942,24484
49.54971715,17.115375,1450178864993,16928,24485
49.57566408,17.07534027,1449684161457,3413,24486
49.64000205,17.31901239,1450452200043,16661,24487
49.54104472,17.42697255,1449196233682,16856,24488
49.53622851,17.19351925,1451492298615,6922,24489
49.593847,17.25087033,1450900376635,7473,24490
49.63722798,17.23263441,1449568852204,4686,24491
49.7169342,17.22557468,1451104303556,11485,24492
49.57854839,17.48346847,1449708264279,14471,24493
49.5931998,17.2533674,1451295240341,9197,24494
49.64985013,17.32240126,1449611941788,6314,24495
49.55664168,17.21170193,1449633173497,11058,24496
49.70563606,17.3378633,1449838893949,15185,24497
49.54104472,17.42697255,1450851191749,18886,24498
49.79895482,17.12348362,1450314392870,7643,24499
49.61358746,17.33398496,1450468097922,7466,24500
49.71800684,17.16020291,1451022088155,22270,24501
49.71877488,17.08370196,1449887475655,2104,24502
49.62399543,17.08577524,1449922930462,13287,24503
49.77162785,17.37865372,1449738202743,9305,24504
49.61497505,17.20067741,1449201341339,7255,24505
49.63928829,17.31719201,1448986728750,3123,24506
49.59420089,17.36397505,1451116326869,1340,24507
49.66894612,17.17331878,1449239431138,20599,24508
49.68611148,17.27257964,1449205939805,167,24509
49.66863469,17.31718225,1450654336521,1729,24510
49.55700336,17.21175241,1450287915207,15949,24511
49.72451459,17.18680752,1449768769908,4214,24512
49.60211215,17.06539245,1450140102369,5386,24513
49.58983072,17.29230394,1450754895040,23528,24514
49.6040712,17.06429309,1449176252769,11229,24515
49.60187992,17.3769309,1450641853337,5648,24516
49.7304201,17.29888811,1451280159427,12153,24517
49.49804993,17.33313888,1449611502258,2443,24518
49.60331463,17.06203181,1451204711179,226,24519
49.58284336,17.27505689,1450375441525,8038,24520
49.58570344,17.17921559,1451426290662,16067,24521
49.59420089,17.36397505,1450483001255,14998,24522
49.59420089,17.36397505,1451615325023,7725,24523
49.79902642,17.12085367,1450535751284,1092,24524
49.56714914,17.41147382,1451189398716,24188,24525
49.53783129,17.31083704,1450165175970,6506,24526
49.42457329,17.25134649,1450531182225,16130,24527
49.52972595,16.94609786,1451071463401,21917,24528
49.42944923,17.00273029,1449010249926,3101,24529
49.47186161,17.11183939,1451549288429,14221,24530
49.34594923,17.09778949,1449326505755,9404,24531
49.53643266,17.1645632,1450435130917,6180,24532
49.47186161,17.11183939,1449715665781,621,24533
49.49171158,17.1354238,1450045972961,23801,24534
49.46607977,17.07651614,1451032208134,6645,24535
49.47213204,17.05211592,1450896462001,24386,24536
49.5295988,17.18083742,1451579731749,10972,24537
49.5295988,17.18083742,1449648239789,12140,24538
49.44590585,17.00145156,1449315642354,13657,24539
49.34532618,17.09728367,1449860502564,20870,24540
49.50218209,16.89627289,1451562341304,23876,24541
49.37044028,17.06182673,1451284676243,22380,24542
49.46612229,17.01501544,1450436603224,5184,24543
49.4482412,17.16642701,1449019972167,19823,24544
49.5295988,17.18083742,1450023056569,1297,24545
49.40358884,17.10025841,1449380531740,11946,24546
49.47047947,17.01732476,1449784523572,19337,24547
49.51396401,17.05823946,1451509019539,16899,24548
49.47186161,17.11183939,1449451292326,11275,24549
49.47186161,17.11183939,1449200603660,9733,24550
49.49171158,17.1354238,1451165558954,1519,24551
49.52151313,16.8821922,1449149036952,4184,24552
49.5295988,17.18083742,1451148258742,15358,24553
49.51787136,17.05457098,1449835541214,16596,24554
49.33252303,17.21900012,1451338868593,20066,24555
49.54138373,16.99664026,1449338526687,6675,24556
49.5056774,17.10697754,1450717107061,22426,24557
49.53643266,17.1645632,1450705659431,19918,24558
49.40165202,17.13893581,1451548688982,16679,24559
49.51396401,17.05823946,1449076005463,11067,24560
49.47186161,17.11183939,1450116462312,19823,24561
49.47677054,17.14152782,1449085208956,16979,24562
49.47997195,17.13623287,1450246923182,4134,24563
49.4629438,17.18047619,1449210446887,16682,24564
49.54138373,16.99664026,1450500807442,2790,24565
49.47997195,17.13623287,1451287186773,8688,24566
49.47186161,17.11183939,1451409216774,12240,24567
49.4482412,17.16642701,1450342507805,20991,24568
49.54138373,16.99664026,1449322202647,17059,24569
49.5096793,16.96477013,1451049022127,14354,24570
49.40165202,17.13893581,1450225696841,4415,24571
